KUNNR,BELNR,ZUONR,BLART,BLDAT,NETDT,VERZN,S_DMBTR,SGTXT,XBLNR
7057493,9974815093,9974815093,DR,20251211,2026-01-10 00:00:00,-2,572.6,"",2512018374
7057493,9974815094,9974815094,DR,20251211,2026-01-10 00:00:00,-2,8138.99,"",2512016677
7057493,9974815095,9974815095,DR,20251211,2026-01-10 00:00:00,-2,21806.56,"",2512016676
7057493,9974815096,9974815096,DR,20251211,2026-01-10 00:00:00,-2,22644.82,"",2512017666
7057493,9974815097,9974815097,DR,20251211,2026-01-10 00:00:00,-2,90249.76,"",2512016675
7057493,9974815098,9974815098,DR,20251211,2026-01-10 00:00:00,-2,1022.49,"",2512012912
7057493,9974815099,9974815099,DR,20251211,2026-01-10 00:00:00,-2,449.90000000000003,"",2512008858
7057493,9974815100,9974815100,DR,20251211,2026-01-10 00:00:00,-2,5437.62,"",2512007583
7057493,9974819928,9974819928,DR,20251214,2026-01-13 00:00:00,-5,100656.41,"",2512019412
7057493,9974825211,9974825211,DR,20251217,2026-01-16 00:00:00,-8,66031.4,"",2512021296
7057493,9974825212,9974825212,DR,20251217,2026-01-16 00:00:00,-8,18060.75,"",2512023801
7057493,9974828023,9974828023,DR,20251218,2026-01-17 00:00:00,-9,12889.51,"",2512030402
7057493,9974828024,9974828024,DR,20251218,2026-01-17 00:00:00,-9,6820.54,"",2512030401
7057493,9974828025,9974828025,DR,20251218,2026-01-17 00:00:00,-9,47529.53,"",2512026685
7057493,9974828026,9974828026,DR,20251218,2026-01-17 00:00:00,-9,13319.050000000001,"",2512026688
7057493,9974828027,9974828027,DR,20251218,2026-01-17 00:00:00,-9,34590.69,"",2512026687
7057493,9974828028,9974828028,DR,20251218,2026-01-17 00:00:00,-9,2973.07,"",2512026686
7057493,9974833554,9974833554,DR,20251221,2026-01-20 00:00:00,-12,815643.47,"",2512031541
7057493,9974841209,9974841209,DR,20251224,2026-01-23 00:00:00,-15,4935.06,"",2512039782
7057493,9974841210,9974841210,DR,20251224,2026-01-23 00:00:00,-15,19627.66,"",2512039255
7057493,9974841211,9974841211,DR,20251224,2026-01-23 00:00:00,-15,57597.66,"",2512034345
7057493,9974841212,9974841212,DR,20251224,2026-01-23 00:00:00,-15,20347.46,"",2512039254
7057493,9974841213,9974841213,DR,20251224,2026-01-23 00:00:00,-15,1113.68,"",2512039679
7057493,9974841214,9974841214,DR,20251224,2026-01-23 00:00:00,-15,10315.48,"",2512039781
7057493,9974841215,9974841215,DR,20251224,2026-01-23 00:00:00,-15,4077.1800000000003,"",2512038795
7057493,9974841216,9974841216,DR,20251224,2026-01-23 00:00:00,-15,22184.15,"",2512039253
7057493,9974841217,9974841217,DR,20251224,2026-01-23 00:00:00,-15,104163.52,"",2512039250
7057493,9974844551,9974844551,DR,20251225,2026-01-24 00:00:00,-16,66788.16,"",2512040705
7057493,9974862357,9974862357,DR,20260108,2026-02-07 00:00:00,-30,2795.88,"",2601005246
7057493,9974862358,9974862358,DR,20260108,2026-02-07 00:00:00,-30,4935.06,"",2512047900
7057493,9974862359,9974862359,DR,20260108,2026-02-07 00:00:00,-30,615.3000000000001,"",2601004422
7057493,9974862360,9974862360,DR,20260108,2026-02-07 00:00:00,-30,6579.22,"",2601005244
7057493,9974862361,9974862361,DR,20260108,2026-02-07 00:00:00,-30,15733.67,"",2512047899
7057493,9974862362,9974862362,DR,20260108,2026-02-07 00:00:00,-30,17566.22,"",2601005245
7057493,9974862363,9974862363,DR,20260108,2026-02-07 00:00:00,-30,125083.66,"",2601005243
7057493,9974862364,9974862364,DR,20260108,2026-02-07 00:00:00,-30,2467.53,"",2601009008
7057493,9974862365,9974862365,DR,20260108,2026-02-07 00:00:00,-30,7529.3,"",2601009006
7058013,9974806584,9974806584,DG,20251205,2025-12-05 00:00:00,34,-1584.49,"",PR_GR12_106_ONNR
7058013,9974806586,9974806586,DG,20251205,2025-12-05 00:00:00,34,-2127.48,"",PR_GR12_116_ONNR
7058013,9974806587,9974806587,DG,20251205,2025-12-05 00:00:00,34,-10486.86,"",PR_GR12_103_ONNR
7058013,9974809747,9974809747,DG,20251208,2025-12-08 00:00:00,31,-19400,"",PR_WN12_13_NKNR
7058013,9974809765,9974809765,DG,20251208,2025-12-08 00:00:00,31,-3880,"",PR_WN12_16_NKNR
7058013,9974810898,9974810898,DR,20251209,2026-01-08 00:00:00,0,193697.15,"",10025-002916
7058013,9974810899,9974810899,DR,20251209,2026-01-08 00:00:00,0,501868.13,"",10025-002908
7058013,9974810900,9974810900,DR,20251209,2026-01-08 00:00:00,0,152329.35,"",10025-002914
7058013,9974811506,9974811506,DG,20251209,2025-12-09 00:00:00,30,-1251.94,"",PR_GR12_119_ONNR
7058013,9974817765,9974817765,DG,20251212,2025-12-12 00:00:00,27,-25317,"",PR_GR12_188_ONNR
7058013,9974819761,9974819761,DR,20251214,2026-01-13 00:00:00,-5,1239.32,"",10025-002908-3
7058013,9974819762,9974819762,DR,20251214,2026-01-13 00:00:00,-5,10738.62,"",FOC_10025-002908
7058013,9974828508,9974828508,DR,20251218,2026-01-17 00:00:00,-9,10903.97,"",FOC_10025-003030
7058013,9974828509,9974828509,DR,20251218,2026-01-17 00:00:00,-9,440303.27,"",10025-003030
7058013,9974833539,9974833539,DR,20251221,2026-01-20 00:00:00,-12,103258.65000000001,"",SFA4301089
7058013,9974833540,9974833540,DR,20251221,2026-01-20 00:00:00,-12,206517.30000000002,"",SFA4301088
7058013,9974833541,9974833541,DR,20251221,2026-01-20 00:00:00,-12,26334.88,"",SFA4301092
7058013,9974833542,9974833542,DR,20251221,2026-01-20 00:00:00,-12,17610.86,"",SFA4301096
7058013,9974833543,9974833543,DR,20251221,2026-01-20 00:00:00,-12,5001.92,"",FOC_4301100
7058013,9974833544,9974833544,DR,20251221,2026-01-20 00:00:00,-12,6200.6,"",FOC_4301099
7058013,9974833545,9974833545,DR,20251221,2026-01-20 00:00:00,-12,12401.18,"",FOC_4301101
7058013,9974833546,9974833546,DR,20251221,2026-01-20 00:00:00,-12,82606.92,"",SFA4301090
7058013,9974833547,9974833547,DR,20251221,2026-01-20 00:00:00,-12,29986.66,"",10025-003030-3
7058013,9974833548,9974833548,DR,20251221,2026-01-20 00:00:00,-12,56770.01,"",10025-003030-2
7058013,9974834875,9974834875,DG,20251222,2025-12-22 00:00:00,17,-1238.53,"",PR_GR12_227_ONNR
7058013,9974834928,9974834928,DG,20251222,2025-12-22 00:00:00,17,-8487.5,"",PR_GR12_225_ONNR
7058013,9974834974,9974834974,DG,20251222,2025-12-22 00:00:00,17,-6790,"",PR_GR12_232_ONNR
7058013,9974835348,9974835348,DG,20251222,2025-12-22 00:00:00,17,-9021,"",PR_WN12_52_NKNR
7058013,9974835981,9974835981,DG,20251222,2025-12-22 00:00:00,17,-9598.15,"",PR_WN12_49_NKNR
7058013,9974838803,9974838803,DG,20251223,2025-12-23 00:00:00,16,-4209.8,"",PR_GR12_515_ONNR
7058013,9974838825,9974838825,DG,20251223,2025-12-23 00:00:00,16,-4365,"",PR_GR12_245_ONNR
7058013,9974838924,9974838924,DG,20251223,2025-12-23 00:00:00,16,-79055,"",PR_GR12_242_ONNR
7058013,9974838927,9974838927,DG,20251223,2025-12-23 00:00:00,16,-15738.25,"",PR_GR12_239_ONNR
7058013,9974838935,9974838935,DG,20251223,2025-12-23 00:00:00,16,-6305,"",PR_GR12_520_ONNR
7058013,9974839526,9974839526,DG,20251223,2025-12-23 00:00:00,16,-14643.74,"",PR_GR12_547_ONNR
7058013,9974839528,9974839528,DG,20251223,2025-12-23 00:00:00,16,-761.08,"",PR_GR12_541_ONNR
7058013,9974839587,9974839587,DG,20251223,2025-12-23 00:00:00,16,-20079,"",PR_GR12_522_ONNR
7058013,9974843420,9974843420,DG,20251224,2025-12-24 00:00:00,15,-4850,"",PR_GR12_597_ONNR
7058013,9974846783,9974846783,DG,20251225,2025-12-25 00:00:00,14,-7945.110000000001,"",PR_GR12_565_ONNR
7058013,9974846785,9974846785,DG,20251225,2025-12-25 00:00:00,14,-2910,"",PR_GR12_550_ONNR
7058013,9974846831,9974846831,DG,20251225,2025-12-25 00:00:00,14,-4383.14,"",PR_GR12_559_ONNR
7058785,9974822696,9974822696,DR,20251216,2026-01-15 00:00:00,-7,28797.83,วบ 24.12.2025 นัดโอนชำระ 16.01.2026,0016X1
7058785,9974822697,9974822697,DR,20251216,2026-01-15 00:00:00,-7,2307.83,วบ 24.12.2025 นัดโอนชำระ 16.01.2026,0016X2
7058785,9974822698,9974822698,DR,20251216,2026-01-15 00:00:00,-7,27356.83,วบ 24.12.2025 นัดโอนชำระ 16.01.2026,0015X3
7058785,9974850000,9974850000,DR,20251227,2026-01-26 00:00:00,-18,12214.42,วบ 07.01.2026 รอนัดโอนชำระ,0041X1
7061159,0800012922,"",MI,20251024,2025-11-23 00:00:00,46,128822.07,Wheat Wholegrain Bulk_accident LCH,10000092
7065054,9974792207,9974792207,DR,20251127,2025-12-27 00:00:00,12,33405.8,"",2511045464
7065054,9974792208,9974792208,DR,20251127,2025-12-27 00:00:00,12,4669.9400000000005,"",2511043502
7065054,9974792209,9974792209,DR,20251127,2025-12-27 00:00:00,12,10042.1,"",2511045440
7065054,9974792210,9974792210,DR,20251127,2025-12-27 00:00:00,12,9030.380000000001,"",2511043201
7065054,9974792211,9974792211,DR,20251127,2025-12-27 00:00:00,12,2743.12,"",2511042567
7065054,9974792212,9974792212,DR,20251127,2025-12-27 00:00:00,12,1567.69,"",2511039522
7065054,9974792213,9974792213,DR,20251127,2025-12-27 00:00:00,12,2264.44,"",2511036199
7065054,9974794534,9974794534,DR,20251128,2025-12-28 00:00:00,11,10272.78,"",2511048075
7065054,9974794535,9974794535,DR,20251128,2025-12-28 00:00:00,11,110068.93000000001,"",2511047700
7065054,9974794536,9974794536,DR,20251128,2025-12-28 00:00:00,11,41195.81,"",2511047754
7065054,9974794537,9974794537,DR,20251128,2025-12-28 00:00:00,11,1448.3600000000001,"",2511048763
7065054,9974804131,9974804131,DR,20251204,2026-01-03 00:00:00,5,4460.07,"",2512001943
7065054,9974804132,9974804132,DR,20251204,2026-01-03 00:00:00,5,57389.47,"",2512001944
7065054,9974804133,9974804133,DR,20251204,2026-01-03 00:00:00,5,147927.66,"",2512001942
7065054,9974804134,9974804134,DR,20251204,2026-01-03 00:00:00,5,2080.71,"",2512002471
7065054,9974804135,9974804135,DR,20251204,2026-01-03 00:00:00,5,31027.13,"",2512002540
7065054,9974804136,9974804136,DR,20251204,2026-01-03 00:00:00,5,22747.39,"",2512004032
7065054,9974804137,9974804137,DR,20251204,2026-01-03 00:00:00,5,5128.83,"",2512005385
7065054,9974804138,9974804138,DR,20251204,2026-01-03 00:00:00,5,5362.66,"",2511051955
7065054,9974804139,9974804139,DR,20251204,2026-01-03 00:00:00,5,4960.11,"",2511055548
7065054,9974804140,9974804140,DR,20251204,2026-01-03 00:00:00,5,317.2,"",2511055942
7065054,9974804141,9974804141,DR,20251204,2026-01-03 00:00:00,5,9895.630000000001,"",2512000203
7065054,9974804142,9974804142,DR,20251204,2026-01-03 00:00:00,5,7331.03,"",2512001945
7065054,9974804143,9974804143,DR,20251204,2026-01-03 00:00:00,5,41657.54,"",2512001707
7065054,9974808969,9974808969,DR,20251208,2026-01-07 00:00:00,1,679702.88,"",2512007584
7065054,9974815140,9974815140,DR,20251211,2026-01-10 00:00:00,-2,4935.06,"",2512017673
7065054,9974815141,9974815141,DR,20251211,2026-01-10 00:00:00,-2,11904.06,"",2512012703
7065054,9974815142,9974815142,DR,20251211,2026-01-10 00:00:00,-2,3097.91,"",2512012451
7065054,9974815143,9974815143,DR,20251211,2026-01-10 00:00:00,-2,317.2,"",2512014258
7065054,9974815144,9974815144,DR,20251211,2026-01-10 00:00:00,-2,2231.62,"",2512008834
7065054,9974817048,9974817048,DR,20251212,2026-01-11 00:00:00,-3,13571.86,"",2512018361
7065054,9974828595,9974828595,DR,20251218,2026-01-17 00:00:00,-9,1131.16,"",2512024146
7065054,9974828596,9974828596,DR,20251218,2026-01-17 00:00:00,-9,8059.09,"",2512021365
7065054,9974828597,9974828597,DR,20251218,2026-01-17 00:00:00,-9,15448.31,"",2512026692
7065054,9974828598,9974828598,DR,20251218,2026-01-17 00:00:00,-9,2135.3,"",2512025330
7065054,9974831997,9974831997,DR,20251220,2026-01-19 00:00:00,-11,13200.550000000001,"",2512026694
7065054,9974831998,9974831998,DR,20251220,2026-01-19 00:00:00,-11,1666.31,"",2512030405
7065054,9974831999,9974831999,DR,20251220,2026-01-19 00:00:00,-11,1223465.21,"",2512030404
7065054,9974832000,9974832000,DR,20251220,2026-01-19 00:00:00,-11,165050.49,"",2512026690
7065054,9974832041,9974832041,DR,20251220,2026-01-19 00:00:00,-11,8542.54,"",2512025307
7065054,9974832042,9974832042,DR,20251220,2026-01-19 00:00:00,-11,50500.22,"",2512026693
7065054,9974834004,9974834004,DR,20251222,2026-01-21 00:00:00,-13,19583.71,"",2512033664
7065054,9974834005,9974834005,DR,20251222,2026-01-21 00:00:00,-13,6047.1900000000005,"",2512030614
7065054,9974834006,9974834006,DR,20251222,2026-01-21 00:00:00,-13,5655.67,"",2512033927
7065054,9974849875,9974849875,DR,20251227,2026-01-26 00:00:00,-18,3701.3,"",2512039784
7065054,9974849876,9974849876,DR,20251227,2026-01-26 00:00:00,-18,4826.650000000001,"",2512039783
7065054,9974849877,9974849877,DR,20251227,2026-01-26 00:00:00,-18,43283.65,"",2512039699
7065054,9974849878,9974849878,DR,20251227,2026-01-26 00:00:00,-18,16613.77,"",2512039260
7065054,9974849879,9974849879,DR,20251227,2026-01-26 00:00:00,-18,27360.18,"",2512039262
7065054,9974849880,9974849880,DR,20251227,2026-01-26 00:00:00,-18,139409.5,"",2512039256
7065054,9974849881,9974849881,DR,20251227,2026-01-26 00:00:00,-18,7498.42,"",2512039261
7065054,9974849882,9974849882,DR,20251227,2026-01-26 00:00:00,-18,43165.840000000004,"",2512039257
7065054,9974849883,9974849883,DR,20251227,2026-01-26 00:00:00,-18,3991.9900000000002,"",2512035423
7065054,9974849884,9974849884,DR,20251227,2026-01-26 00:00:00,-18,75117.69,"",2512040706
7065054,9974860851,9974860851,DR,20260107,2026-02-06 00:00:00,-29,23833.57,"",2601004142
7067325,9974687262,9974687262,DR,20250919,2025-10-19 00:00:00,81,494.98,17/12 นำส่ง Cert. Tax // 10/11 Non GR,15107651
7067325,9974803442,9974803442,DR,20251204,2026-01-03 00:00:00,5,540.03,"",15546361
7067325,9974803572,9974803572,DR,20251204,2026-01-03 00:00:00,5,402.05,"",15540418
7067325,9974816757,9974816757,DR,20251212,2026-01-11 00:00:00,-3,1876.41,"",15608597
7067325,9974816772,9974816772,DR,20251212,2026-01-11 00:00:00,-3,1369.8500000000001,"",15599715
7067325,9974827191,9974827191,DR,20251217,2026-01-16 00:00:00,-8,404.72,"",15631856
7067325,9974827343,9974827343,DR,20251217,2026-01-16 00:00:00,-8,568.8100000000001,"",15620323
7067325,9974827440,9974827440,DR,20251217,2026-01-16 00:00:00,-8,353.28000000000003,"",15625901
7071664,9974849984,9974849984,DR,20251227,2026-01-26 00:00:00,-18,15587.59,วบ 07.01.2026 รอนัดโอนชำระ,0026X1
7073372,9974810479,9974810479,DR,20251208,2026-01-07 00:00:00,1,5490.18,วางบิล 16.12.2025,251979782
7078006,9974809263,9974809263,DG,20251208,2025-12-08 00:00:00,31,-1164,"",PR_WN12_13_NKNR
7078006,9974809376,9974809376,DG,20251208,2025-12-08 00:00:00,31,-1988.5,"",PR_WN12_24_NKNR
7078006,9974809710,9974809710,DG,20251208,2025-12-08 00:00:00,31,-885,"",PR_WN12_16_NKNR
7078006,9974809759,9974809759,DG,20251208,2025-12-08 00:00:00,31,-2716,"",PR_WN12_16_NKNR
7078006,9974839510,9974839510,DG,20251223,2025-12-23 00:00:00,16,-580.64,"",PR_GR12_547_ONNR
7078006,9974846832,9974846832,DG,20251225,2025-12-25 00:00:00,14,-1501.56,"",PR_GR12_533_ONNR
7092424,9974805359,9974805359,DR,20251204,2026-01-03 00:00:00,5,125187.99,"",CMI2512000000096
7092424,9974805360,9974805360,DR,20251204,2026-01-03 00:00:00,5,422440.37,"",CMI2512000000096
7092424,9974819323,9974819323,DR,20251213,2026-01-12 00:00:00,-4,268089.73,"",CMI2512000000310
7092424,9974831203,9974831203,DR,20251219,2026-01-18 00:00:00,-10,23725.38,"",DN_PC12_01
7092424,9974842728,9974842728,DG,20251224,2025-12-24 00:00:00,15,-14577.35,"",PR_PC12_14_SMNR
7092424,9974842855,9974842855,DG,20251224,2025-12-24 00:00:00,15,-7760,"",PR_PC12_27_SMNR
7092424,9974842963,9974842963,DG,20251224,2025-12-24 00:00:00,15,-59608.54,"",PR_PC12_23_SMNR
7092424,9974843086,9974843086,DG,20251224,2025-12-24 00:00:00,15,-17338.02,"",PR_PC12_15_SMNR
7092424,9974843087,9974843087,DG,20251224,2025-12-24 00:00:00,15,-2822.7000000000003,"",PR_PC12_17_SMNR
7092424,9974843675,9974843675,DG,20251224,2025-12-24 00:00:00,15,-87232.57,"",PR_PC12_21_SMNR
7092424,9974845019,9974845019,DG,20251225,2025-12-25 00:00:00,14,-40812.75,"",PR_PC12_29_SMNR
7092424,9974845024,9974845024,DG,20251225,2025-12-25 00:00:00,14,-2910,"",PR_PC12_22_SMNR
7092424,9974845027,9974845027,DG,20251225,2025-12-25 00:00:00,14,-1940,"",PR_PC12_22_SMNR
7092424,9974845028,9974845028,DG,20251225,2025-12-25 00:00:00,14,-2910,"",PR_PC12_22_SMNR
7092424,9974845029,9974845029,DG,20251225,2025-12-25 00:00:00,14,-1940,"",PR_PC12_22_SMNR
7092424,9974850501,9974850501,DR,20251227,2026-01-26 00:00:00,-18,309333.94,"",CMI2512000000653
7104365,9974775045,"",RV,20251118,2025-11-18 00:00:00,51,-22163.77,"",VR_WN11_01NKNR
7104365,9974775441,9974775441,DG,20251118,2025-11-18 00:00:00,51,-43650,"",PR_WN11_23_NKNR
7104365,9974798958,9974798958,DG,20251202,2025-12-02 00:00:00,37,-700,"",PR_GR12_55_ONNR
7104365,9974799173,9974799173,DG,20251202,2025-12-02 00:00:00,37,-500,"",PR_GR12_62_ONNR
7104365,9974799320,9974799320,DG,20251202,2025-12-02 00:00:00,37,-22686.49,"",SFA9105115
7104365,9974799321,9974799321,DG,20251202,2025-12-02 00:00:00,37,-9538.460000000001,"",SFA9105238
7104365,9974799527,9974799527,DR,20251202,2026-01-01 00:00:00,7,817808.51,"",SFA9106001
7104365,9974801696,9974801696,DG,20251203,2025-12-03 00:00:00,36,-2134,"",PR_GR12_70_ONNR
7104365,9974801730,9974801730,DG,20251203,2025-12-03 00:00:00,36,-43068,"",PR_GR12_73_ONNR
7104365,9974801830,9974801830,DG,20251203,2025-12-03 00:00:00,36,-100,"",PR_GR12_79_ONNR
7104365,9974801837,9974801837,DG,20251203,2025-12-03 00:00:00,36,-160,"",PR_GR12_80_ONNR
7104365,9974801901,9974801901,DG,20251203,2025-12-03 00:00:00,36,-390,"",PR_GR12_84_ONNR
7104365,9974802142,9974802142,DR,20251203,2026-01-02 00:00:00,6,372270.38,"",SFA9106000
7104365,9974802245,9974802245,DG,20251203,2025-12-03 00:00:00,36,-8915.08,"",PR_GR12_88_ONNR
7104365,9974802385,9974802385,DG,20251203,2025-12-03 00:00:00,36,-10054.630000000001,"",PR_GR12_91_ONNR
7104365,9974802579,9974802579,DG,20251203,2025-12-03 00:00:00,36,-27936,"",PR_GR12_75_ONNR
7104365,9974806593,9974806593,DG,20251205,2025-12-05 00:00:00,34,-217.8,"",PR_GR12_106_ONNR
7104365,9974806595,9974806595,DG,20251205,2025-12-05 00:00:00,34,-659.66,"",PR_GR12_116_ONNR
7104365,9974806596,9974806596,DG,20251205,2025-12-05 00:00:00,34,-908.86,"",PR_GR12_103_ONNR
7104365,9974812114,9974812114,DR,20251209,2026-01-08 00:00:00,0,1433412.94,"",SFA9106004
7104365,9974814102,9974814102,DR,20251210,2026-01-09 00:00:00,-1,19909.44,"",SFA9106012
7104365,9974816209,9974816209,DR,20251211,2026-01-10 00:00:00,-2,131030.33,"",SFA9106037
7104365,9974816210,9974816210,DR,20251211,2026-01-10 00:00:00,-2,280916.62,"",SFA9106039
7104365,9974816211,9974816211,DR,20251211,2026-01-10 00:00:00,-2,53913.54,"",FOC-9106041
7104365,9974816212,9974816212,DR,20251211,2026-01-10 00:00:00,-2,53153.1,"",FOC-9106040
7104365,9974816213,9974816213,DR,20251211,2026-01-10 00:00:00,-2,15793.31,"",FOC-9106038
7104365,9974817931,9974817931,DG,20251212,2025-12-12 00:00:00,27,-17642.420000000002,"",PR_GR12_181_ONNR
7104365,9974817933,9974817933,DG,20251212,2025-12-12 00:00:00,27,-286.92,"",PR_GR12_183_ONNR
7104365,9974834882,9974834882,DG,20251222,2025-12-22 00:00:00,17,-510.73,"",PR_GR12_227_ONNR
7104365,9974834933,9974834933,DG,20251222,2025-12-22 00:00:00,17,-105,"",PR_GR12_225_ONNR
7104365,9974835008,9974835008,DG,20251222,2025-12-22 00:00:00,17,-340,"",PR_WN12_55_NKNR
7104365,9974835305,9974835305,DG,20251222,2025-12-22 00:00:00,17,-1018.5,"",PR_GR12_232_ONNR
7104365,9974835382,9974835382,DG,20251222,2025-12-22 00:00:00,17,-280,"",PR_WN12_42_NKNR
7104365,9974835413,9974835413,DG,20251222,2025-12-22 00:00:00,17,-240,"",PR_WN12_42_NKNR
7104365,9974835421,9974835421,DG,20251222,2025-12-22 00:00:00,17,-510,"",PR_WN12_45_NKNR
7104365,9974835422,9974835422,DG,20251222,2025-12-22 00:00:00,17,-150,"",PR_WN12_45_NKNR
7104365,9974835883,9974835883,DG,20251222,2025-12-22 00:00:00,17,-100,"",PR_WN12_55_NKNR
7104365,9974835889,9974835889,DG,20251222,2025-12-22 00:00:00,17,-240,"",PR_WN12_55_NKNR
7104365,9974836319,9974836319,DG,20251222,2025-12-22 00:00:00,17,-670,"",PR_WN12_58_NKNR
7104365,9974836685,9974836685,DG,20251222,2025-12-22 00:00:00,17,-280,"",PR_WN12_55_NKNR
7104365,9974836748,9974836748,DG,20251222,2025-12-22 00:00:00,17,-310,"",PR_WN12_65_NKNR
7104365,9974836878,9974836878,DG,20251222,2025-12-22 00:00:00,17,-430,"",PR_WN12_65_NKNR
7104365,9974837857,9974837857,DG,20251223,2025-12-23 00:00:00,16,-840,"",PR_WN12_58_NKNR
7104365,9974838720,9974838720,DG,20251223,2025-12-23 00:00:00,16,-630,"",PR_GR12_245_ONNR
7104365,9974838737,9974838737,DG,20251223,2025-12-23 00:00:00,16,-5820,"",PR_GR12_247_ONNR
7104365,9974838807,9974838807,DG,20251223,2025-12-23 00:00:00,16,-150,"",PR_GR12_514_ONNR
7104365,9974838813,9974838813,DG,20251223,2025-12-23 00:00:00,16,-420,"",PR_GR12_515_ONNR
7104365,9974838829,9974838829,DG,20251223,2025-12-23 00:00:00,16,-14841,"",PR_GR12_242_ONNR
7104365,9974838894,9974838894,DG,20251223,2025-12-23 00:00:00,16,-47547.07,"",PR_GR12_524_ONNR
7104365,9974838937,9974838937,DG,20251223,2025-12-23 00:00:00,16,-650,"",PR_GR12_520_ONNR
7104365,9974838943,9974838943,DG,20251223,2025-12-23 00:00:00,16,-5386.41,"",PR_GR12_527_ONNR
7104365,9974839588,9974839588,DG,20251223,2025-12-23 00:00:00,16,-720,"",PR_GR12_522_ONNR
7104365,9974839702,9974839702,DG,20251223,2025-12-23 00:00:00,16,-3201,"",PR_GR12_239_ONNR
7104365,9974842377,9974842377,DR,20251224,2026-01-23 00:00:00,-15,8576.59,"",FOC-9106069
7104365,9974842379,9974842379,DR,20251224,2026-01-23 00:00:00,-15,2271.85,"",SFA9106053
7104365,9974842664,9974842664,DG,20251224,2025-12-24 00:00:00,15,-750,"",PR_GR12_584_ONNR
7104365,9974842670,9974842670,DG,20251224,2025-12-24 00:00:00,15,-15765.57,"",PR_GR12_579_ONNR
7104365,9974842742,9974842742,DG,20251224,2025-12-24 00:00:00,15,-2075.8,"",PR_GR12_574_ONNR
